run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,battles_fled,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,medicinal_herb_use_count,potion_use_count,dawn_chalice_use_count,medicinal_herb_remain_after,potion_remain_after,chalice_remain_after,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,notes
137,12481,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,2,0,0,13,3,3,0,0,9,27,6,1,0,0,floor1_town; party wiped
138,12482,1,Normal,35,2,2,2,0,27,27,0,0,10,0,1,1,8,0,0,7,3,3,0,0,56,0,15,0,1,1,floor1_town
138,12482,2,Normal,15,2,2,1,0,27,0,0,0,5,0,1,1,0,0,0,10,3,3,0,0,37,27,3,1,0,0,party wiped
139,12483,1,Normal,27,3,3,3,0,27,27,0,0,15,0,1,1,4,0,0,11,3,3,0,0,84,0,15,0,1,1,floor1_town
139,12483,2,Normal,10,3,3,2,0,27,0,0,0,10,0,1,1,8,0,0,6,3,3,0,0,74,27,17,1,0,0,party wiped
140,12484,1,Normal,35,4,4,4,0,27,27,0,0,20,0,1,1,5,0,0,10,3,3,0,0,112,0,15,0,1,1,floor1_town
140,12484,2,Normal,17,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,12,3,3,0,0,42,27,7,1,0,0,party wiped
141,12485,1,Normal,28,4,4,4,0,27,27,0,0,20,0,1,1,8,0,0,7,3,3,0,0,112,0,20,0,1,1,floor1_town
141,12485,2,Normal,22,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,8,3,3,0,0,51,27,7,1,0,0,party wiped
142,12486,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,51,27,6,1,0,0,floor1_town; party wiped
143,12487,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,3,0,0,12,3,3,0,0,18,27,8,1,0,0,floor1_town; party wiped
144,12488,1,Normal,37,5,5,5,0,27,27,0,0,25,0,1,1,13,0,0,2,3,3,0,0,140,0,30,0,1,1,floor1_town
144,12488,2,Normal,27,3,3,3,0,27,15,0,0,15,0,1,1,5,2,0,0,1,3,0,0,84,12,19,0,1,1,
144,12488,3,Normal,32,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,3,1,3,0,0,0,0,0,0,1,1,
144,12488,4,Normal,12,2,2,1,0,15,0,0,0,5,0,1,1,3,0,0,3,1,3,0,0,53,15,10,1,0,0,party wiped
145,12489,1,Normal,29,3,3,3,0,27,18,0,0,15,0,1,1,9,0,0,6,3,3,0,0,84,9,23,0,1,1,floor1_town
145,12489,2,Normal,26,5,5,4,0,18,0,0,0,20,0,1,1,9,1,0,0,2,3,0,0,121,18,27,1,0,0,party wiped
146,12490,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,18,27,3,1,0,0,floor1_town; party wiped
147,12491,1,Normal,22,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,23,27,3,1,0,0,floor1_town; party wiped
148,12492,1,Normal,38,3,3,3,0,27,27,0,0,15,0,1,1,9,0,0,6,3,3,0,0,84,0,21,0,1,1,floor1_town
148,12492,2,Normal,20,3,3,2,0,27,0,0,0,10,0,1,1,2,0,0,7,3,3,0,0,65,27,12,1,0,0,party wiped
149,12493,1,Normal,31,4,4,4,0,27,27,0,0,20,0,1,1,7,0,0,8,3,3,0,0,112,0,23,0,1,1,floor1_town
149,12493,2,Normal,37,2,2,2,0,27,15,0,0,10,0,1,1,2,0,0,9,3,3,0,0,56,12,8,0,1,1,
149,12493,3,Normal,29,2,2,2,0,15,27,0,0,10,0,1,1,5,0,0,7,3,3,0,0,56,-12,12,0,1,1,
149,12493,4,Normal,25,1,1,1,0,27,15,0,0,5,0,1,1,0,0,0,10,3,3,0,0,28,12,2,0,1,1,
149,12493,5,Normal,23,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,13,3,3,0,0,0,15,1,1,0,0,party wiped
150,12494,1,Normal,39,5,5,5,0,27,27,0,0,25,0,1,1,13,0,0,2,3,3,0,0,140,0,27,0,1,1,floor1_town
150,12494,2,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,5,3,3,0,0,9,27,2,1,0,0,party wiped
151,12495,1,Normal,16,3,3,2,0,27,0,0,0,10,0,1,1,5,0,0,10,3,3,0,0,79,27,16,1,0,0,floor1_town; party wiped
152,12496,1,Normal,12,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,0,27,3,1,0,0,floor1_town; party wiped
153,12497,1,Normal,32,3,3,3,0,27,27,0,0,15,0,1,1,4,0,0,11,3,3,0,0,84,0,11,0,1,1,floor1_town
153,12497,2,Normal,12,1,1,0,0,27,0,0,0,0,0,1,1,4,0,0,10,3,3,0,0,18,27,10,1,0,0,party wiped
154,12498,1,Normal,40,2,2,2,0,27,27,0,0,10,0,1,1,5,0,0,10,3,3,0,0,56,0,10,0,1,1,floor1_town
154,12498,2,Normal,10,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,13,3,3,0,0,14,27,2,1,0,0,party wiped
155,12499,1,Normal,33,1,1,1,0,27,27,0,0,5,0,1,1,2,0,0,13,3,3,0,0,28,0,8,0,1,1,floor1_town
155,12499,2,Normal,16,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,15,3,3,0,0,42,27,5,1,0,0,party wiped
156,12500,1,Normal,10,3,3,2,0,27,0,0,0,10,0,1,1,2,0,0,13,3,3,0,0,65,27,10,1,0,0,floor1_town; party wiped
157,12501,1,Normal,34,4,4,4,0,27,27,0,0,20,0,1,1,6,0,0,9,3,3,0,0,112,0,18,0,1,1,floor1_town
157,12501,2,Normal,16,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,9,3,3,0,0,51,27,12,1,0,0,party wiped
158,12502,1,Normal,26,2,2,2,0,27,27,0,0,10,0,1,1,4,0,0,11,3,3,0,0,56,0,13,0,1,1,floor1_town
158,12502,2,Normal,23,4,4,3,0,27,0,0,0,15,0,1,1,4,0,0,10,3,3,0,0,93,27,16,1,0,0,party wiped
159,12503,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,9,27,2,1,0,0,floor1_town; party wiped
160,12504,1,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,23,27,4,1,0,0,floor1_town; party wiped
161,12505,1,Normal,35,3,3,3,0,27,15,0,0,15,0,1,1,5,0,0,10,3,3,0,0,84,12,18,0,1,1,floor1_town
161,12505,2,Normal,32,2,2,1,0,15,0,0,0,5,0,1,1,1,0,0,12,3,3,0,0,37,15,5,1,0,0,party wiped
162,12506,1,Normal,11,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,9,27,2,1,0,0,floor1_town; party wiped
163,12507,1,Normal,20,3,3,2,0,27,0,0,0,10,0,1,1,6,0,0,9,3,3,0,0,74,27,14,1,0,0,floor1_town; party wiped
164,12508,1,Normal,28,0,0,0,0,27,27,0,0,0,0,1,1,0,0,0,15,3,3,0,0,0,0,0,0,1,1,floor1_town
164,12508,2,Normal,33,4,4,4,0,27,15,0,0,20,0,1,1,7,0,0,11,3,3,0,0,112,12,25,0,1,1,
164,12508,3,Normal,16,2,2,1,0,15,0,0,0,5,0,1,1,1,0,0,13,3,3,0,0,42,15,4,1,0,0,party wiped
165,12509,1,Normal,27,4,4,3,0,27,0,0,0,15,0,1,1,9,0,0,6,3,3,0,0,111,27,24,1,0,0,floor1_town; party wiped
166,12510,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,0,27,2,1,0,0,floor1_town; party wiped
167,12511,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,9,27,2,1,0,0,floor1_town; party wiped
168,12512,1,Normal,16,4,4,3,0,27,0,0,0,15,0,1,1,7,0,0,8,3,3,0,0,91,27,23,1,0,0,floor1_town; party wiped
169,12513,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,23,27,5,1,0,0,floor1_town; party wiped
170,12514,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,7,0,0,8,3,3,0,0,55,27,14,1,0,0,floor1_town; party wiped
171,12515,1,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,42,27,4,1,0,0,floor1_town; party wiped
172,12516,1,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,51,27,9,1,0,0,floor1_town; party wiped
173,12517,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,2,0,0,13,3,3,0,0,27,27,7,1,0,0,floor1_town; party wiped
174,12518,1,Normal,32,4,4,4,0,27,27,0,0,20,0,1,1,5,0,0,10,3,3,0,0,112,0,17,0,1,1,floor1_town
174,12518,2,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,12,3,3,0,0,18,27,3,1,0,0,party wiped
175,12519,1,Normal,40,4,4,4,0,27,27,0,0,20,0,1,1,9,0,0,6,3,3,0,0,112,0,25,0,1,1,floor1_town
175,12519,2,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,8,3,3,0,0,27,27,5,1,0,0,party wiped
176,12520,1,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,28,27,6,1,0,0,floor1_town; party wiped
177,12521,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,9,27,3,1,0,0,floor1_town; party wiped
178,12522,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,0,0,0,15,3,3,0,0,51,27,5,1,0,0,floor1_town; party wiped
179,12523,1,Normal,17,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,28,27,6,1,0,0,floor1_town; party wiped
180,12524,1,Normal,16,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,12,3,3,0,0,46,27,9,1,0,0,floor1_town; party wiped
181,12525,1,Normal,24,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,37,27,6,1,0,0,floor1_town; party wiped
182,12526,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,23,27,2,1,0,0,floor1_town; party wiped
183,12527,1,Normal,27,1,1,1,0,27,27,0,0,5,0,1,1,2,0,0,13,3,3,0,0,28,0,5,0,1,1,floor1_town
183,12527,2,Normal,12,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,16,3,3,0,0,21,27,3,1,0,0,party wiped
184,12528,1,Normal,10,1,1,0,0,27,0,0,0,0,0,1,1,4,0,0,11,3,3,0,0,18,27,8,1,0,0,floor1_town; party wiped
185,12529,1,Normal,28,2,2,2,0,27,27,0,0,10,0,1,1,3,0,0,12,3,3,0,0,56,0,11,0,1,1,floor1_town
185,12529,2,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,28,27,6,1,0,0,party wiped
186,12530,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,37,27,5,1,0,0,floor1_town; party wiped
187,12531,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,3,0,0,12,3,3,0,0,18,27,6,1,0,0,floor1_town; party wiped
188,12532,1,Normal,14,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,18,27,3,1,0,0,floor1_town; party wiped
189,12533,1,Normal,28,4,4,3,0,27,0,0,0,15,0,1,1,6,0,0,9,3,3,0,0,111,27,20,1,0,0,floor1_town; party wiped
190,12534,1,Normal,37,2,2,2,0,27,27,0,0,10,0,1,1,3,0,0,12,3,3,0,0,56,0,9,0,1,1,floor1_town
190,12534,2,Normal,31,3,3,3,0,27,27,0,0,15,0,1,1,5,0,0,10,3,3,0,0,84,0,19,0,1,1,
190,12534,3,Normal,17,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,10,3,3,0,0,37,27,8,1,0,0,party wiped
191,12535,1,Normal,30,2,2,2,0,27,27,0,0,10,0,1,1,3,0,0,12,3,3,0,0,56,0,7,0,1,1,floor1_town
191,12535,2,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,9,27,2,1,0,0,party wiped
192,12536,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,51,27,9,1,0,0,floor1_town; party wiped
193,12537,1,Normal,20,3,3,2,0,27,0,0,0,10,0,1,1,4,0,0,11,3,3,0,0,79,27,15,1,0,0,floor1_town; party wiped
194,12538,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,2,0,0,13,3,3,0,0,14,27,8,1,0,0,floor1_town; party wiped
195,12539,1,Normal,31,2,2,2,0,27,15,0,0,10,0,1,1,3,0,0,12,3,3,0,0,56,12,12,0,1,1,floor1_town
195,12539,2,Normal,19,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,14,15,1,1,0,0,party wiped
196,12540,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,25,27,4,1,0,0,floor1_town; party wiped
197,12541,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,18,27,2,1,0,0,floor1_town; party wiped
198,12542,1,Normal,32,2,2,1,0,27,0,0,0,5,0,1,1,5,0,0,10,3,3,0,0,46,27,13,1,0,0,floor1_town; party wiped
199,12543,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,2,0,0,13,3,3,0,0,27,27,5,1,0,0,floor1_town; party wiped
200,12544,1,Normal,12,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,9,27,2,1,0,0,floor1_town; party wiped
201,12545,1,Normal,33,4,4,4,0,27,15,0,0,20,0,1,1,13,0,0,2,3,3,0,0,112,12,25,0,1,1,floor1_town
201,12545,2,Normal,26,0,0,0,0,15,15,0,0,0,0,1,1,0,0,0,5,3,3,0,0,0,0,0,0,1,1,
201,12545,3,Normal,1,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,8,3,3,0,0,0,15,1,1,0,0,party wiped
202,12546,1,Normal,10,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,37,27,6,1,0,0,floor1_town; party wiped
203,12547,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,18,27,4,1,0,0,floor1_town; party wiped
204,12548,1,Normal,26,3,3,3,0,27,27,0,0,15,0,1,1,7,0,0,8,3,3,0,0,84,0,20,0,1,1,floor1_town
204,12548,2,Normal,28,3,3,3,0,27,27,0,0,15,0,1,1,4,0,0,7,3,3,0,0,84,0,11,0,1,1,
204,12548,3,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,8,3,3,0,0,46,27,7,1,0,0,party wiped
205,12549,1,Normal,14,3,3,2,0,27,0,0,0,10,0,1,1,6,0,0,9,3,3,0,0,74,27,18,1,0,0,floor1_town; party wiped
206,12550,1,Normal,27,2,2,2,0,27,27,0,0,10,0,1,1,2,0,0,13,3,3,0,0,56,0,6,0,1,1,floor1_town
206,12550,2,Normal,23,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,15,3,3,0,0,28,27,6,1,0,0,party wiped
207,12551,1,Normal,35,3,3,3,0,27,27,0,0,15,0,1,1,6,0,0,9,3,3,0,0,84,0,14,0,1,1,floor1_town
207,12551,2,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,11,3,3,0,0,28,27,5,1,0,0,party wiped
208,12552,1,Normal,28,1,1,1,0,27,27,0,0,5,0,1,1,3,0,0,12,3,3,0,0,28,0,7,0,1,1,floor1_town
208,12552,2,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,42,27,8,1,0,0,party wiped
209,12553,1,Normal,36,4,4,4,0,27,15,0,0,20,0,1,1,9,0,0,6,3,3,0,0,112,12,19,0,1,1,floor1_town
209,12553,2,Normal,10,3,3,2,0,15,0,0,0,10,0,1,1,4,0,0,5,3,3,0,0,56,15,15,1,0,0,party wiped
210,12554,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,37,27,5,1,0,0,floor1_town; party wiped
211,12555,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,14,27,3,1,0,0,floor1_town; party wiped
212,12556,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,4,0,0,11,3,3,0,0,46,27,11,1,0,0,floor1_town; party wiped
213,12557,1,Normal,38,6,6,6,0,27,27,0,0,30,0,1,1,8,0,0,7,3,3,0,0,168,0,34,0,1,1,floor1_town
213,12557,2,Normal,38,5,5,5,0,27,15,0,0,25,0,1,1,10,1,0,0,2,3,0,0,140,12,33,0,1,1,
213,12557,3,Normal,8,2,2,1,0,15,0,0,0,5,0,1,1,3,0,0,0,2,3,0,0,37,15,11,1,0,0,party wiped
214,12558,1,Normal,25,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,12,3,3,0,0,72,27,11,1,0,0,floor1_town; party wiped
215,12559,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,12,3,3,0,0,28,27,7,1,0,0,floor1_town; party wiped
216,12560,1,Normal,31,3,3,3,0,27,27,0,0,15,0,1,1,5,0,0,10,3,3,0,0,84,0,14,0,1,1,floor1_town
216,12560,2,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,13,3,3,0,0,9,27,2,1,0,0,party wiped
217,12561,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,18,27,2,1,0,0,floor1_town; party wiped
218,12562,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,14,27,2,1,0,0,floor1_town; party wiped
219,12563,1,Normal,40,4,4,4,0,27,15,0,0,20,0,1,1,4,0,0,11,3,3,0,0,112,12,18,0,1,1,floor1_town
219,12563,2,Normal,10,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,14,3,3,0,0,9,15,1,1,0,0,party wiped
220,12564,1,Normal,24,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,9,27,2,1,0,0,floor1_town; party wiped
221,12565,1,Normal,18,3,3,2,0,27,0,0,0,10,0,1,1,5,0,0,10,3,3,0,0,65,27,10,1,0,0,floor1_town; party wiped
222,12566,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,5,0,0,10,3,3,0,0,42,27,13,1,0,0,floor1_town; party wiped
223,12567,1,Normal,25,3,3,3,0,27,27,0,0,15,0,1,1,7,0,0,8,3,3,0,0,84,0,18,0,1,1,floor1_town
223,12567,2,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,11,3,3,0,0,0,27,2,1,0,0,party wiped
224,12568,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,3,0,0,12,3,3,0,0,27,27,9,1,0,0,floor1_town; party wiped
225,12569,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,27,27,4,1,0,0,floor1_town; party wiped
226,12570,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,37,27,5,1,0,0,floor1_town; party wiped
227,12571,1,Normal,27,1,1,1,0,27,15,0,0,5,0,1,1,0,0,0,15,3,3,0,0,28,12,3,0,1,1,floor1_town
227,12571,2,Normal,6,1,1,0,0,15,0,0,0,0,0,1,1,1,0,0,17,3,3,0,0,18,15,3,1,0,0,party wiped
228,12572,1,Normal,35,3,3,3,0,27,15,0,0,15,0,1,1,2,0,0,13,3,3,0,0,84,12,12,0,1,1,floor1_town
228,12572,2,Normal,16,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,16,3,3,0,0,0,15,1,1,0,0,party wiped
229,12573,1,Normal,27,3,3,3,0,27,27,0,0,15,0,1,1,5,0,0,10,3,3,0,0,84,0,13,0,1,1,floor1_town
229,12573,2,Normal,5,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,11,3,3,0,0,51,27,9,1,0,0,party wiped
230,12574,1,Normal,18,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,18,27,3,1,0,0,floor1_town; party wiped
231,12575,1,Normal,28,3,3,3,0,27,27,0,0,15,0,1,1,4,0,0,11,3,3,0,0,84,0,14,0,1,1,floor1_town
231,12575,2,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,4,0,0,10,3,3,0,0,46,27,10,1,0,0,party wiped
232,12576,1,Normal,14,3,3,2,0,27,0,0,0,10,0,1,1,5,0,0,10,3,3,0,0,56,27,19,1,0,0,floor1_town; party wiped
233,12577,1,Normal,6,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,12,3,3,0,0,28,27,9,1,0,0,floor1_town; party wiped
234,12578,1,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,2,0,0,13,3,3,0,0,37,27,6,1,0,0,floor1_town; party wiped
235,12579,1,Normal,30,3,3,3,0,27,27,0,0,15,0,1,1,4,0,0,11,3,3,0,0,84,0,15,0,1,1,floor1_town
235,12579,2,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,14,3,3,0,0,9,27,2,1,0,0,party wiped
236,12580,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,0,27,2,1,0,0,floor1_town; party wiped
237,12581,1,Normal,30,3,3,3,0,27,18,0,0,15,0,1,1,6,0,0,9,3,3,0,0,84,9,18,0,1,1,floor1_town
237,12581,2,Normal,35,4,4,4,0,18,27,0,0,20,0,1,1,6,0,0,6,3,3,0,0,112,-9,21,0,1,1,
237,12581,3,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,8,3,3,0,0,28,27,6,1,0,0,party wiped
238,12582,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,2,0,0,13,3,3,0,0,18,27,4,1,0,0,floor1_town; party wiped
239,12583,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,27,27,4,1,0,0,floor1_town; party wiped
240,12584,1,Normal,36,5,5,4,0,27,0,0,0,20,0,1,1,7,0,0,8,3,3,0,0,130,27,22,1,0,0,floor1_town; party wiped
241,12585,1,Normal,30,3,3,2,0,27,0,0,0,10,0,1,1,6,0,0,9,3,3,0,0,70,27,14,1,0,0,floor1_town; party wiped
242,12586,1,Normal,23,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,12,3,3,0,0,37,27,10,1,0,0,floor1_town; party wiped
243,12587,1,Normal,19,3,3,2,0,27,0,0,0,10,0,1,1,5,0,0,10,3,3,0,0,56,27,14,1,0,0,floor1_town; party wiped
244,12588,1,Normal,25,3,3,3,0,27,15,0,0,15,0,1,1,3,0,0,12,3,3,0,0,84,12,12,0,1,1,floor1_town
244,12588,2,Normal,30,3,3,3,0,15,27,0,0,15,0,1,1,7,0,0,8,3,3,0,0,84,-12,16,0,1,1,
244,12588,3,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,11,3,3,0,0,23,27,4,1,0,0,party wiped
245,12589,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,12,3,3,0,0,55,27,12,1,0,0,floor1_town; party wiped
246,12590,1,Normal,25,4,4,4,0,27,15,0,0,20,0,1,1,5,0,0,10,3,3,0,0,112,12,17,0,1,1,floor1_town
246,12590,2,Normal,8,1,1,0,0,15,0,0,0,0,0,1,1,1,0,0,12,3,3,0,0,9,15,4,1,0,0,party wiped
247,12591,1,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,14,3,3,0,0,51,27,5,1,0,0,floor1_town; party wiped
248,12592,1,Normal,26,2,2,2,0,27,15,0,0,10,0,1,1,2,0,0,13,3,3,0,0,56,12,12,0,1,1,floor1_town
248,12592,2,Normal,7,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,16,3,3,0,0,0,15,1,1,0,0,party wiped
249,12593,1,Normal,35,3,3,3,0,27,15,0,0,15,0,1,1,3,0,0,12,3,3,0,0,84,12,13,0,1,1,floor1_town
249,12593,2,Normal,1,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,9,15,1,1,0,0,party wiped
250,12594,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,16,27,3,1,0,0,floor1_town; party wiped
251,12595,1,Normal,35,3,3,2,0,27,0,0,0,10,0,1,1,6,0,0,9,3,3,0,0,56,27,13,1,0,0,floor1_town; party wiped
252,12596,1,Normal,25,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,12,3,3,0,0,65,27,13,1,0,0,floor1_town; party wiped
253,12597,1,Normal,36,4,4,4,0,27,27,0,0,20,0,1,1,4,0,0,11,3,3,0,0,112,0,15,0,1,1,floor1_town
253,12597,2,Normal,12,2,2,1,0,27,0,0,0,5,0,1,1,1,0,0,13,3,3,0,0,37,27,5,1,0,0,party wiped
254,12598,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,18,27,4,1,0,0,floor1_town; party wiped
255,12599,1,Normal,26,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,9,27,3,1,0,0,floor1_town; party wiped
256,12600,1,Normal,16,2,2,1,0,27,0,0,0,5,0,1,1,5,0,0,10,3,3,0,0,46,27,10,1,0,0,floor1_town; party wiped
257,12601,1,Normal,20,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,7,27,5,1,0,0,floor1_town; party wiped
258,12602,1,Normal,30,2,2,2,0,27,15,0,0,10,0,1,1,2,0,0,13,3,3,0,0,56,12,9,0,1,1,floor1_town
258,12602,2,Normal,4,1,1,0,0,15,0,0,0,0,0,1,1,2,0,0,14,3,3,0,0,18,15,5,1,0,0,party wiped
259,12603,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,18,27,3,1,0,0,floor1_town; party wiped
260,12604,1,Normal,30,3,3,3,0,27,27,0,0,15,0,1,1,9,0,0,6,3,3,0,0,84,0,19,0,1,1,floor1_town
260,12604,2,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,6,3,3,0,0,37,27,8,1,0,0,party wiped
261,12605,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,9,27,3,1,0,0,floor1_town; party wiped
262,12606,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,14,27,3,1,0,0,floor1_town; party wiped
263,12607,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,15,3,3,0,0,9,27,2,1,0,0,floor1_town; party wiped
264,12608,1,Normal,32,3,3,3,0,27,27,0,0,15,0,1,1,6,0,0,9,3,3,0,0,84,0,19,0,1,1,floor1_town
264,12608,2,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,12,3,3,0,0,23,27,2,1,0,0,party wiped
265,12609,1,Normal,40,4,4,4,0,27,15,0,0,20,0,1,1,11,0,0,4,3,3,0,0,112,12,27,0,1,1,floor1_town
265,12609,2,Normal,20,3,3,2,0,15,0,0,0,10,0,1,1,3,0,0,4,3,3,0,0,65,15,9,1,0,0,party wiped
266,12610,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,14,3,3,0,0,23,27,4,1,0,0,floor1_town; party wiped
