run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,battles_fled,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,medicinal_herb_use_count,potion_use_count,dawn_chalice_use_count,medicinal_herb_remain_after,potion_remain_after,chalice_remain_after,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,floor1_town_uses_cumulative,last_battle_enemy_count,notes
84,12428,2,Normal,30,3,3,3,0,35,35,2,2,15,0,2,2,1,3,3,15,1,3,0,0,84,13,14,0,1,1,131,1,ai_farm
84,12428,2,Normal,37,4,4,4,0,35,35,2,2,20,0,2,2,0,3,3,15,1,3,0,0,112,18,14,0,1,1,132,1,ai_farm
84,12428,2,Normal,38,3,3,3,0,35,35,2,2,15,0,2,2,0,4,3,15,0,3,0,0,84,12,11,0,1,1,133,1,ai_farm
84,12428,2,Normal,25,3,3,3,0,35,35,2,2,15,0,2,2,0,1,3,15,2,3,0,0,84,18,11,0,1,1,134,1,ai_farm
84,12428,2,Normal,35,4,4,4,0,35,43,2,5,20,0,2,3,0,5,5,15,0,1,0,0,112,18,18,0,1,1,135,1,ai_farm; +1 levelup
84,12428,3,Normal,40,5,5,5,0,43,43,5,5,35,0,3,3,12,3,4,8,0,0,0,0,240,18,36,0,1,1,136,1,
84,12428,4,Normal,32,3,3,3,0,43,32,5,5,10,0,3,3,1,3,0,14,0,3,0,0,100,22,13,0,1,1,137,1,
84,12428,5,Normal,34,3,3,3,0,32,43,5,5,15,0,3,3,3,0,3,13,0,0,0,0,106,-11,18,0,1,1,137,1,
84,12428,6,Normal,28,4,4,4,0,43,43,5,5,15,0,3,3,7,3,2,12,0,1,0,0,172,23,31,0,1,1,138,1,
84,12428,7,Normal,35,2,2,2,0,43,31,5,5,5,0,3,3,2,0,1,10,0,0,0,0,72,12,12,0,1,1,138,1,
84,12428,8,Normal,34,3,3,3,0,31,22,5,5,10,0,3,3,3,3,3,12,0,0,0,0,122,21,22,0,1,1,139,1,
84,12428,9,Normal,36,2,2,2,0,22,32,5,5,10,0,3,3,1,0,0,14,3,3,0,0,56,11,6,0,1,1,140,1,
84,12428,10,Normal,30,6,6,6,0,32,43,5,5,35,0,3,3,2,9,4,14,0,1,0,0,218,23,38,0,1,1,143,2,
85,12429,1,Normal,40,6,6,6,0,27,27,0,0,30,0,1,1,4,14,2,15,3,3,0,0,168,0,29,0,1,1,43,1,floor1_town
85,12429,2,Normal,40,3,3,3,0,27,27,0,0,15,0,1,1,4,5,2,13,2,3,0,0,84,0,18,0,1,1,61,1,
85,12429,2,Normal,25,3,3,3,0,27,27,0,0,15,0,1,1,2,7,2,14,0,3,0,0,84,0,18,0,1,1,79,1,ai_farm
85,12429,2,Normal,25,2,2,2,0,27,27,0,0,10,0,1,1,0,6,0,15,0,3,0,0,56,0,8,0,1,1,91,1,ai_farm
85,12429,2,Normal,29,5,5,5,0,27,27,0,0,25,0,1,1,5,10,0,13,0,3,0,0,140,0,25,0,1,1,121,1,ai_farm
85,12429,2,Normal,27,1,1,1,0,27,35,0,3,5,0,1,2,0,3,1,15,0,2,0,0,28,0,6,0,1,1,127,1,ai_farm; +1 levelup
85,12429,2,Normal,39,5,5,5,0,35,35,3,3,25,0,2,2,1,3,5,15,0,0,0,0,140,9,24,0,1,1,128,1,ai_farm
85,12429,2,Normal,32,4,4,4,0,35,26,3,3,20,0,2,2,2,2,0,14,1,3,0,0,112,18,16,0,1,1,129,1,ai_farm
85,12429,2,Normal,30,4,4,4,0,26,26,3,3,20,0,2,2,0,5,0,15,0,3,0,0,112,27,17,0,1,1,132,1,ai_farm
85,12429,2,Normal,36,4,4,4,0,26,26,3,3,20,0,2,2,3,6,0,14,0,3,0,0,112,18,25,0,1,1,134,1,ai_farm
85,12429,2,Normal,28,2,2,2,0,26,35,3,3,10,0,2,2,0,1,0,15,2,3,0,0,56,0,6,0,1,1,135,1,ai_farm
85,12429,2,Normal,38,2,2,2,0,35,26,3,3,10,0,2,2,0,1,0,15,1,3,0,0,56,9,5,0,1,1,135,1,ai_farm
85,12429,2,Normal,34,1,1,1,0,26,26,3,3,5,0,2,2,0,0,0,15,3,3,0,0,28,9,3,0,1,1,136,1,ai_farm
85,12429,2,Normal,31,3,3,3,0,26,26,3,3,15,0,2,2,0,2,0,15,1,3,0,0,84,9,10,0,1,1,137,1,ai_farm
85,12429,2,Normal,26,3,3,3,0,26,26,3,3,15,0,2,2,1,3,1,15,0,2,0,0,84,18,15,0,1,1,139,1,ai_farm
85,12429,2,Normal,32,4,4,4,0,26,26,3,3,20,0,2,2,0,6,3,15,0,0,0,0,112,18,24,0,1,1,141,1,ai_farm
85,12429,2,Normal,26,2,2,2,0,26,35,3,3,10,0,2,2,0,3,0,15,0,3,0,0,56,0,9,0,1,1,142,1,ai_farm
85,12429,2,Normal,28,4,4,4,0,35,35,3,3,20,0,2,2,3,1,1,14,2,3,0,0,112,9,18,0,1,1,143,1,ai_farm
85,12429,2,Normal,40,3,3,3,0,35,33,3,5,15,0,2,3,0,1,0,14,1,3,0,0,84,18,7,0,1,1,143,1,ai_farm; +1 levelup
85,12429,3,Normal,36,2,2,2,0,33,33,5,5,5,0,3,3,0,1,1,15,0,2,0,0,50,0,6,0,1,1,143,1,
85,12429,4,Normal,31,3,3,3,0,33,33,5,5,10,0,3,3,0,3,4,15,0,1,0,0,144,18,19,0,1,1,144,2,
85,12429,5,Normal,33,5,5,5,0,33,19,5,5,15,0,3,3,1,3,4,14,0,0,0,0,172,35,26,0,1,1,145,1,
85,12429,6,Normal,35,4,4,4,0,19,33,5,5,15,0,3,3,0,3,0,15,0,3,0,0,106,9,11,0,1,1,146,1,
85,12429,7,Normal,30,2,2,2,0,33,24,5,5,5,0,3,3,1,0,3,14,0,0,0,0,72,9,11,0,1,1,146,2,
85,12429,8,Normal,31,3,3,3,0,24,42,5,5,15,0,3,3,1,3,3,14,0,0,0,0,128,0,19,0,1,1,147,2,
85,12429,9,Normal,34,5,5,5,0,42,42,5,5,10,0,3,3,0,3,1,15,0,2,0,0,144,23,14,0,1,1,148,1,
85,12429,10,Normal,38,3,3,3,0,42,19,5,5,25,0,3,3,4,0,2,11,0,0,0,0,162,23,18,0,1,1,148,2,
86,12430,1,Normal,32,2,2,2,0,27,27,0,0,10,0,1,1,3,3,2,15,3,3,0,0,56,0,12,0,1,1,15,1,floor1_town
86,12430,2,Normal,40,3,3,3,0,27,27,0,0,15,0,1,1,2,7,2,14,0,1,0,0,84,0,18,0,1,1,33,1,
86,12430,2,Normal,36,3,3,3,0,27,27,0,0,15,0,1,1,2,4,0,14,0,3,0,0,84,0,11,0,1,1,51,1,ai_farm
86,12430,2,Normal,25,3,3,3,0,27,27,0,0,15,0,1,1,2,5,1,15,0,2,0,0,84,0,11,0,1,1,69,1,ai_farm
86,12430,2,Normal,28,2,2,2,0,27,27,0,0,10,0,1,1,5,1,0,11,2,3,0,0,56,0,12,0,1,1,81,1,ai_farm
86,12430,2,Normal,26,2,2,2,0,27,27,0,0,10,0,1,1,2,5,3,14,1,3,0,0,56,0,13,0,1,1,93,1,ai_farm
86,12430,2,Normal,39,5,5,5,0,27,35,0,2,25,0,1,2,5,10,0,14,2,3,0,0,140,0,24,0,1,1,123,1,ai_farm; +1 levelup
86,12430,2,Normal,37,5,5,5,0,35,35,2,2,25,0,2,2,2,2,3,12,0,0,0,0,140,0,23,0,1,1,123,1,ai_farm
86,12430,2,Normal,30,4,4,4,0,35,26,2,2,20,0,2,2,0,6,0,15,0,3,0,0,112,27,22,0,1,1,125,1,ai_farm
86,12430,2,Normal,38,3,3,3,0,26,35,2,2,15,0,2,2,0,2,0,15,2,3,0,0,84,9,10,0,1,1,127,1,ai_farm
86,12430,2,Normal,29,2,2,2,0,35,35,2,2,10,0,2,2,0,3,0,15,1,3,0,0,56,9,9,0,1,1,128,1,ai_farm
86,12430,2,Normal,38,6,6,6,0,35,26,2,2,30,0,2,2,0,5,1,15,1,3,0,0,168,34,26,0,1,1,131,1,ai_farm
86,12430,2,Normal,34,3,3,3,0,26,35,2,2,15,0,2,2,0,3,3,15,0,0,0,0,84,0,18,0,1,1,132,1,ai_farm
86,12430,2,Normal,27,3,3,3,0,35,35,2,2,15,0,2,2,1,3,0,15,0,3,0,0,84,18,17,0,1,1,133,1,ai_farm
86,12430,2,Normal,38,3,3,3,0,35,26,2,2,15,0,2,2,2,0,3,13,0,0,0,0,84,9,15,0,1,1,133,1,ai_farm
86,12430,2,Normal,25,4,4,4,0,26,35,2,2,20,0,2,2,2,3,3,13,0,0,0,0,112,0,22,0,1,1,134,1,ai_farm
86,12430,2,Normal,25,2,2,2,0,35,21,2,2,10,0,2,2,1,0,0,12,0,0,0,0,56,14,6,0,1,1,134,1,ai_farm
86,12430,2,Normal,38,3,3,3,0,21,26,2,2,15,0,2,2,2,4,0,14,1,3,0,0,84,18,17,0,1,1,136,1,ai_farm
86,12430,2,Normal,27,2,2,2,0,26,44,2,5,10,0,2,3,1,3,0,14,0,3,0,0,56,0,11,0,1,1,137,1,ai_farm; +1 levelup
86,12430,3,Normal,32,4,4,4,0,44,34,5,5,15,0,3,3,0,3,4,15,0,2,0,0,172,31,25,0,1,1,138,2,
86,12430,4,Normal,39,5,5,5,0,34,44,5,5,20,0,3,3,6,0,2,9,0,0,0,0,178,-10,34,0,1,1,138,2,
86,12430,5,Normal,27,3,3,3,0,44,33,5,5,10,0,3,3,0,3,1,15,0,2,0,0,144,29,18,0,1,1,139,2,
86,12430,6,Normal,39,6,6,6,0,33,31,5,5,40,0,3,3,1,6,5,15,0,3,0,0,246,39,34,0,1,1,141,2,
86,12430,7,Normal,26,3,3,3,0,31,44,5,5,15,0,3,3,0,3,3,15,0,0,0,0,128,0,19,0,1,1,142,2,
86,12430,8,Normal,34,4,4,4,0,44,31,5,5,10,0,3,3,0,3,0,15,0,3,0,0,122,28,15,0,1,1,143,2,
86,12430,9,Normal,35,4,4,4,0,31,18,5,5,25,0,3,3,0,6,6,15,0,0,0,0,184,42,30,0,1,1,145,2,
86,12430,10,Normal,39,3,3,3,0,18,26,5,5,5,0,3,3,0,3,3,15,0,0,0,0,116,18,21,0,1,1,146,2,
87,12431,1,Normal,40,4,4,4,0,27,27,0,0,20,0,1,1,3,10,4,15,3,3,0,0,112,0,25,0,1,1,29,1,floor1_town
87,12431,2,Normal,39,3,3,3,0,27,27,0,0,15,0,1,1,1,6,1,15,0,2,0,0,84,0,15,0,1,1,47,1,
87,12431,2,Normal,29,4,4,4,0,27,27,0,0,20,0,1,1,6,10,0,13,0,3,0,0,112,0,23,0,1,1,71,1,ai_farm
87,12431,2,Normal,33,5,5,5,0,27,27,0,0,25,0,1,1,4,14,7,13,1,3,0,0,140,0,36,0,1,1,101,1,ai_farm
87,12431,2,Normal,37,4,4,4,0,27,35,0,2,20,0,1,2,2,9,1,14,2,3,0,0,112,0,18,0,1,1,125,1,ai_farm; +1 levelup
87,12431,2,Normal,31,4,4,4,0,35,24,2,2,20,0,2,2,2,2,3,12,0,0,0,0,112,11,15,0,1,1,125,1,ai_farm
87,12431,2,Normal,39,4,4,4,0,24,19,2,2,20,0,2,2,3,3,3,12,0,0,0,0,112,16,18,0,1,1,126,1,ai_farm
87,12431,2,Normal,34,3,3,3,0,19,24,2,2,15,0,2,2,1,3,3,14,0,0,0,0,84,11,14,0,1,1,127,1,ai_farm
87,12431,2,Normal,35,4,4,4,0,24,35,2,2,20,0,2,2,1,3,3,14,0,0,0,0,112,0,17,0,1,1,128,1,ai_farm
87,12431,2,Normal,34,1,1,1,0,35,35,2,2,5,0,2,2,1,0,0,13,0,0,0,0,28,0,6,0,1,1,128,1,ai_farm
87,12431,2,Normal,29,2,2,2,0,35,19,2,2,10,0,2,2,1,0,0,12,0,0,0,0,56,16,7,0,1,1,128,1,ai_farm
87,12431,2,Normal,34,3,3,3,0,19,35,2,2,15,0,2,2,0,3,2,15,0,1,0,0,84,0,14,0,1,1,129,1,ai_farm
87,12431,2,Normal,39,2,2,2,0,35,35,2,2,10,0,2,2,1,3,1,15,0,3,0,0,56,16,11,0,1,1,130,1,ai_farm
87,12431,2,Normal,34,2,2,2,0,35,35,2,2,10,0,2,2,1,0,3,14,0,0,0,0,56,0,10,0,1,1,130,1,ai_farm
87,12431,2,Normal,38,4,4,4,0,35,35,2,2,20,0,2,2,1,3,1,15,0,2,0,0,112,11,12,0,1,1,131,1,ai_farm
87,12431,2,Normal,22,2,2,1,0,35,0,2,2,5,0,2,2,0,0,2,15,0,0,0,0,28,35,7,1,0,0,131,1,ai_farm; party wiped
88,12432,1,Normal,33,3,3,3,0,27,27,0,0,15,0,1,1,2,8,0,15,3,3,0,0,84,0,15,0,1,1,22,1,floor1_town
88,12432,2,Normal,36,5,5,5,0,27,27,0,0,25,0,1,1,6,11,3,14,0,3,0,0,140,0,28,0,1,1,52,1,
88,12432,2,Normal,29,2,2,2,0,27,15,0,0,10,0,1,1,1,4,3,15,0,0,0,0,56,12,13,0,1,1,64,1,ai_farm
88,12432,2,Normal,33,3,3,3,0,15,13,0,0,15,0,1,1,1,8,5,15,0,0,0,0,84,14,18,0,1,1,82,1,ai_farm
88,12432,2,Normal,33,1,1,1,0,13,27,0,0,5,0,1,1,1,2,0,14,1,3,0,0,28,0,4,0,1,1,88,1,ai_farm
88,12432,2,Normal,26,4,4,4,0,27,27,0,0,20,0,1,1,3,10,1,14,1,3,0,0,112,0,22,0,1,1,112,1,ai_farm
88,12432,2,Normal,29,5,5,5,0,27,34,0,2,25,0,1,2,2,5,0,14,0,3,0,0,140,9,21,0,1,1,125,1,ai_farm; +1 levelup
88,12432,2,Normal,34,4,4,4,0,34,22,2,2,20,0,2,2,0,0,3,14,0,0,0,0,112,12,13,0,1,1,125,1,ai_farm
88,12432,2,Normal,28,3,3,3,0,22,16,2,2,15,0,2,2,1,3,3,14,0,0,0,0,84,18,16,0,1,1,126,1,ai_farm
88,12432,2,Normal,37,3,3,3,0,16,34,2,2,15,0,2,2,1,6,3,14,0,2,0,0,84,9,15,0,1,1,128,1,ai_farm
88,12432,2,Normal,35,3,3,3,0,34,34,2,2,15,0,2,2,6,0,2,8,0,0,0,0,84,0,18,0,1,1,128,1,ai_farm
88,12432,2,Normal,25,1,1,1,0,34,22,2,2,5,0,2,2,1,0,0,7,0,0,0,0,28,12,7,0,1,1,128,1,ai_farm
88,12432,2,Normal,40,5,5,5,0,22,22,2,2,25,0,2,2,2,3,3,13,0,0,0,0,140,12,19,0,1,1,129,1,ai_farm
88,12432,2,Normal,39,2,2,2,0,22,27,2,2,10,0,2,2,0,3,1,15,0,2,0,0,56,7,8,0,1,1,130,1,ai_farm
88,12432,2,Normal,35,3,3,3,0,27,34,2,2,15,0,2,2,1,3,3,14,0,0,0,0,84,0,13,0,1,1,131,1,ai_farm
88,12432,2,Normal,29,1,1,1,0,34,16,2,2,5,0,2,2,0,0,0,14,0,0,0,0,28,18,5,0,1,1,131,1,ai_farm
88,12432,2,Normal,35,5,5,5,0,16,34,2,2,25,0,2,2,0,4,3,15,2,3,0,0,140,9,18,0,1,1,133,1,ai_farm
88,12432,2,Normal,38,5,5,5,0,34,34,2,2,25,0,2,2,0,4,3,15,0,0,0,0,140,9,18,0,1,1,134,1,ai_farm
88,12432,2,Normal,26,3,3,3,0,34,27,2,4,15,0,2,3,0,3,3,15,0,0,0,0,84,26,13,0,1,1,135,1,ai_farm; +1 levelup
88,12432,3,Normal,39,2,2,2,0,27,41,4,4,5,0,3,3,0,3,1,15,0,2,0,0,72,0,8,0,1,1,136,1,
88,12432,4,Normal,39,4,4,4,0,41,41,4,4,25,0,3,3,1,6,5,15,0,3,0,0,206,33,25,0,1,1,138,2,
88,12432,5,Normal,34,4,4,4,0,41,35,4,4,5,0,3,3,1,3,4,15,0,2,0,0,116,30,26,0,1,1,139,1,
88,12432,6,Normal,25,4,4,4,0,35,31,4,4,15,0,3,3,1,1,2,15,2,3,0,0,172,18,16,0,1,1,140,2,
88,12432,7,Normal,29,3,3,3,0,31,32,4,4,10,0,3,3,0,3,1,15,0,2,0,0,100,9,12,0,1,1,141,1,
88,12432,8,Normal,27,3,3,3,0,32,32,4,4,5,0,3,3,3,3,3,12,0,0,0,0,94,9,27,0,1,1,142,2,
88,12432,9,Normal,37,4,4,4,0,32,41,4,4,20,0,3,3,5,3,3,10,0,0,0,0,178,0,24,0,1,1,143,2,
88,12432,10,Normal,35,2,2,2,0,41,32,4,4,5,0,3,3,2,0,0,15,3,3,0,0,72,25,14,0,1,1,144,1,
89,12433,1,Normal,25,2,2,2,0,27,27,0,0,10,0,1,1,1,5,1,15,3,3,0,0,56,0,12,0,1,1,15,1,floor1_town
89,12433,2,Normal,35,5,5,5,0,27,27,0,0,25,0,1,1,3,11,3,15,0,3,0,0,140,0,30,0,1,1,45,1,
89,12433,2,Normal,29,4,4,4,0,27,27,0,0,20,0,1,1,6,10,1,13,0,3,0,0,112,0,23,0,1,1,69,1,ai_farm
89,12433,2,Normal,26,2,2,2,0,27,27,0,0,10,0,1,1,1,4,2,15,0,1,0,0,56,0,11,0,1,1,81,1,ai_farm
89,12433,2,Normal,29,3,3,3,0,27,27,0,0,15,0,1,1,2,9,2,14,0,2,0,0,84,0,18,0,1,1,99,1,ai_farm
89,12433,2,Normal,39,4,4,4,0,27,36,0,2,20,0,1,2,2,5,0,13,2,3,0,0,112,0,17,0,1,1,123,1,ai_farm; +1 levelup
89,12433,2,Normal,25,5,5,5,0,36,36,2,2,25,0,2,2,6,5,5,15,0,1,0,0,140,11,36,0,1,1,124,1,ai_farm
89,12433,2,Normal,39,5,5,5,0,36,36,2,2,25,0,2,2,3,5,4,15,1,3,0,0,140,27,28,0,1,1,126,1,ai_farm
89,12433,2,Normal,30,5,5,5,0,36,36,2,2,25,0,2,2,0,4,5,15,0,1,0,0,140,11,19,0,1,1,127,1,ai_farm
89,12433,2,Normal,35,5,5,5,0,36,36,2,2,25,0,2,2,4,3,4,11,0,0,0,0,140,16,25,0,1,1,128,1,ai_farm
89,12433,2,Normal,32,4,4,4,0,36,36,2,2,20,0,2,2,0,6,2,15,0,1,0,0,112,19,18,0,1,1,130,1,ai_farm
89,12433,2,Normal,29,2,2,2,0,36,28,2,2,10,0,2,2,0,2,1,15,1,3,0,0,56,19,8,0,1,1,131,1,ai_farm
89,12433,2,Normal,32,3,3,3,0,28,36,2,2,15,0,2,2,1,3,2,14,0,1,0,0,84,0,12,0,1,1,132,1,ai_farm
89,12433,2,Normal,34,4,4,4,0,36,36,2,2,20,0,2,2,9,0,1,5,0,0,0,0,112,0,27,0,1,1,132,1,ai_farm
89,12433,2,Normal,35,2,2,2,0,36,36,2,2,10,0,2,2,3,0,0,2,0,0,0,0,56,0,8,0,1,1,132,1,ai_farm
89,12433,2,Normal,22,3,3,2,0,36,0,2,2,10,0,2,2,2,0,0,0,0,0,0,0,74,36,10,1,0,0,132,1,ai_farm; party wiped
90,12434,1,Normal,34,5,5,5,0,27,27,0,0,25,0,1,1,8,15,5,15,3,3,0,0,140,12,37,0,1,1,36,1,floor1_town
90,12434,2,Normal,28,4,4,4,0,27,27,0,0,20,0,1,1,2,10,4,15,0,2,0,0,112,0,23,0,1,1,60,1,
90,12434,2,Normal,39,4,4,4,0,27,27,0,0,20,0,1,1,0,7,0,15,1,3,0,0,112,0,17,0,1,1,84,1,ai_farm
90,12434,2,Normal,33,4,4,4,0,27,27,0,0,20,0,1,1,2,11,4,14,0,1,0,0,112,0,23,0,1,1,108,1,ai_farm
90,12434,2,Normal,28,4,4,4,0,27,35,0,3,20,0,1,2,3,7,0,14,0,3,0,0,112,0,20,0,1,1,126,1,ai_farm; +1 levelup
90,12434,2,Normal,25,3,3,3,0,35,35,3,3,15,0,2,2,0,2,3,15,1,3,0,0,84,12,12,0,1,1,127,1,ai_farm
90,12434,2,Normal,40,2,2,2,0,35,35,3,3,10,0,2,2,0,1,3,15,0,0,0,0,56,0,8,0,1,1,127,1,ai_farm
90,12434,2,Normal,39,5,5,5,0,35,35,3,3,25,0,2,2,4,3,3,15,0,0,0,0,140,18,24,0,1,1,128,1,ai_farm
90,12434,2,Normal,25,2,2,2,0,35,35,3,3,10,0,2,2,0,1,0,15,2,3,0,0,56,12,5,0,1,1,129,1,ai_farm
90,12434,2,Normal,29,3,3,3,0,35,23,3,3,15,0,2,2,0,2,3,15,0,0,0,0,84,12,11,0,1,1,129,1,ai_farm
90,12434,2,Normal,29,4,4,4,0,23,35,3,3,20,0,2,2,1,4,3,15,2,3,0,0,112,14,17,0,1,1,131,1,ai_farm
90,12434,2,Normal,29,4,4,4,0,35,35,3,3,20,0,2,2,0,4,3,15,1,3,0,0,112,21,13,0,1,1,132,1,ai_farm
90,12434,2,Normal,33,4,4,4,0,35,23,3,3,20,0,2,2,1,4,6,15,0,0,0,0,112,30,21,0,1,1,133,1,ai_farm
90,12434,2,Normal,32,3,3,3,0,23,35,3,3,15,0,2,2,2,3,3,13,0,0,0,0,84,0,15,0,1,1,134,1,ai_farm
90,12434,2,Normal,37,5,5,5,0,35,23,3,3,25,0,2,2,2,3,3,14,0,0,0,0,140,33,18,0,1,1,135,1,ai_farm
90,12434,2,Normal,27,3,3,3,0,23,35,3,3,15,0,2,2,0,3,2,15,0,1,0,0,84,0,10,0,1,1,136,1,ai_farm
90,12434,2,Normal,40,4,4,4,0,35,33,3,5,20,0,2,3,1,1,1,14,2,3,0,0,112,33,18,0,1,1,137,1,ai_farm; +1 levelup
90,12434,3,Normal,32,6,6,6,0,33,37,5,5,20,0,3,3,5,2,3,15,3,3,0,0,200,12,26,0,1,1,138,1,
90,12434,4,Normal,30,5,5,5,0,37,44,5,5,25,0,3,3,3,8,6,15,1,3,0,0,206,37,34,0,1,1,140,1,
90,12434,5,Normal,34,4,4,4,0,44,28,5,5,5,0,3,3,2,1,3,14,0,0,0,0,138,16,20,0,1,1,140,1,
90,12434,6,Normal,26,3,3,3,0,28,44,5,5,15,0,3,3,0,2,0,15,1,3,0,0,84,0,11,0,1,1,141,1,
90,12434,7,Normal,37,6,6,6,0,44,44,5,5,15,0,3,3,6,4,5,15,0,1,0,0,216,22,41,0,1,1,142,2,
90,12434,8,Normal,29,4,4,4,0,44,28,5,5,15,0,3,3,2,0,1,13,0,0,0,0,128,16,14,0,1,1,142,1,
90,12434,9,Normal,26,3,3,3,0,28,37,5,5,10,0,3,3,4,3,3,11,0,0,0,0,144,7,22,0,1,1,143,2,
90,12434,10,Normal,28,4,4,4,0,37,28,5,5,10,0,3,3,0,3,3,15,0,0,0,0,122,35,21,0,1,1,144,2,
91,12435,1,Normal,26,2,2,2,0,27,27,0,0,10,0,1,1,1,4,0,15,3,3,0,0,56,0,10,0,1,1,15,1,floor1_town
91,12435,2,Normal,12,1,1,0,0,27,0,0,0,0,0,1,1,2,3,3,13,0,0,0,0,18,27,13,1,0,0,21,1,party wiped
92,12436,1,Normal,34,2,2,2,0,27,27,0,0,10,0,1,1,1,3,0,15,3,3,0,0,56,0,7,0,1,1,15,1,floor1_town
92,12436,2,Normal,31,3,3,3,0,27,27,0,0,15,0,1,1,3,5,1,14,3,3,0,0,84,0,16,0,1,1,33,1,
92,12436,2,Normal,38,3,3,3,0,27,27,0,0,15,0,1,1,3,9,0,14,0,3,0,0,84,0,16,0,1,1,51,1,ai_farm
92,12436,2,Normal,38,3,3,3,0,27,27,0,0,15,0,1,1,6,2,0,12,3,3,0,0,84,0,14,0,1,1,69,1,ai_farm
92,12436,2,Normal,28,4,4,4,0,27,27,0,0,20,0,1,1,4,5,0,15,2,3,0,0,112,0,18,0,1,1,93,1,ai_farm
92,12436,2,Normal,34,3,3,3,0,27,27,0,0,15,0,1,1,2,6,0,15,1,3,0,0,84,0,13,0,1,1,111,1,ai_farm
92,12436,2,Normal,25,3,3,3,0,27,36,0,2,15,0,1,2,2,3,2,15,0,1,0,0,84,0,11,0,1,1,123,1,ai_farm; +1 levelup
92,12436,2,Normal,32,3,3,3,0,36,36,2,2,15,0,2,2,1,3,1,15,2,3,0,0,84,19,14,0,1,1,125,1,ai_farm
92,12436,2,Normal,27,1,1,1,0,36,36,2,2,5,0,2,2,0,2,1,15,0,2,0,0,28,0,4,0,1,1,125,1,ai_farm
92,12436,2,Normal,31,4,4,4,0,36,23,2,2,20,0,2,2,2,0,2,13,0,0,0,0,112,13,14,0,1,1,125,1,ai_farm
92,12436,2,Normal,33,3,3,3,0,23,36,2,2,15,0,2,2,0,3,3,15,0,0,0,0,84,0,12,0,1,1,126,1,ai_farm
92,12436,2,Normal,33,4,4,4,0,36,36,2,2,20,0,2,2,3,3,3,14,0,0,0,0,112,16,20,0,1,1,127,1,ai_farm
92,12436,2,Normal,25,3,3,3,0,36,36,2,2,15,0,2,2,1,2,0,15,1,3,0,0,84,11,10,0,1,1,128,1,ai_farm
92,12436,2,Normal,28,2,2,2,0,36,28,2,2,10,0,2,2,0,1,3,15,0,0,0,0,56,8,9,0,1,1,128,1,ai_farm
92,12436,2,Normal,38,3,3,3,0,28,36,2,2,15,0,2,2,0,3,0,15,0,3,0,0,84,0,8,0,1,1,129,1,ai_farm
92,12436,2,Normal,34,5,5,5,0,36,36,2,2,25,0,2,2,6,2,3,15,1,3,0,0,140,16,32,0,1,1,130,1,ai_farm
92,12436,2,Normal,25,2,2,2,0,36,36,2,2,10,0,2,2,0,1,2,15,0,1,0,0,56,0,7,0,1,1,130,1,ai_farm
92,12436,2,Normal,34,4,4,4,0,36,36,2,2,20,0,2,2,2,3,4,13,0,0,0,0,112,11,20,0,1,1,131,1,ai_farm
92,12436,2,Normal,36,5,5,5,0,36,44,2,4,25,0,2,3,4,3,1,15,0,2,0,0,140,8,20,0,1,1,132,1,ai_farm; +1 levelup
92,12436,3,Normal,34,4,4,4,0,44,34,4,4,15,0,3,3,0,3,2,15,0,3,0,0,150,33,19,0,1,1,133,2,
92,12436,4,Normal,36,4,4,4,0,34,44,4,4,10,0,3,3,2,1,3,15,2,3,0,0,122,14,23,0,1,1,134,1,
92,12436,5,Normal,32,3,3,3,0,44,44,4,4,10,0,3,3,0,2,1,16,0,2,0,0,78,0,9,0,1,1,134,1,
92,12436,6,Normal,40,4,4,4,0,44,44,4,4,15,0,3,3,2,3,4,15,0,1,0,0,150,18,26,0,1,1,135,2,
92,12436,7,Normal,33,5,5,5,0,44,39,4,4,30,0,3,3,2,3,4,13,0,0,0,0,190,23,24,0,1,1,136,1,
92,12436,8,Normal,25,2,2,2,0,39,44,4,4,5,0,3,3,1,3,0,15,0,3,0,0,72,7,13,0,1,1,137,1,
92,12436,9,Normal,31,4,4,4,0,44,44,4,4,20,0,3,3,0,3,5,15,0,1,0,0,156,14,22,0,1,1,138,2,
92,12436,10,Normal,26,3,3,3,0,44,33,4,4,10,0,3,3,1,0,1,14,0,0,0,0,78,11,12,0,1,1,138,1,
93,12437,1,Normal,27,3,3,3,0,27,27,0,0,15,0,1,1,3,8,5,15,3,3,0,0,84,12,23,0,1,1,22,1,floor1_town
93,12437,2,Normal,39,5,5,5,0,27,27,0,0,25,0,1,1,4,12,3,13,0,3,0,0,140,0,35,0,1,1,52,1,
93,12437,2,Normal,31,5,5,5,0,27,27,0,0,25,0,1,1,5,10,2,13,2,3,0,0,140,0,27,0,1,1,82,1,ai_farm
93,12437,2,Normal,30,3,3,3,0,27,27,0,0,15,0,1,1,5,6,1,13,1,3,0,0,84,0,16,0,1,1,100,1,ai_farm
93,12437,2,Normal,37,3,3,3,0,27,27,0,0,15,0,1,1,3,3,0,15,2,3,0,0,84,0,9,0,1,1,118,1,ai_farm
