run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,battles_fled,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,potion_use_count,dawn_chalice_use_count,potion_remain_after,chalice_remain_after,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,notes
172,12516,2,Normal,14,3,3,0,2,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,1,0,0,party wiped; flee×2
173,12517,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,3,3,0,0,0,0,55,27,13,1,0,0,party wiped
174,12518,1,Normal,32,4,4,4,0,27,13,0,0,20,0,1,1,3,3,0,0,0,0,112,14,17,0,1,1,
174,12518,2,Normal,1,1,1,0,0,13,0,0,0,0,0,1,1,0,0,0,0,0,0,9,13,2,1,0,0,party wiped
175,12519,1,Normal,27,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,65,27,16,1,0,0,party wiped
176,12520,1,Normal,15,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,42,27,7,1,0,0,party wiped
177,12521,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,9,27,3,1,0,0,party wiped
178,12522,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,0,0,3,3,0,0,51,27,5,1,0,0,party wiped
179,12523,1,Normal,17,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,79,27,15,1,0,0,party wiped
180,12524,1,Normal,34,2,2,2,0,27,19,0,0,10,0,1,1,3,1,0,2,0,0,56,8,10,0,1,1,
180,12524,2,Normal,2,1,1,0,0,19,0,0,0,0,0,1,1,0,2,0,0,0,0,9,19,4,1,0,0,party wiped
181,12525,1,Normal,25,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,37,27,6,1,0,0,party wiped
182,12526,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,23,27,2,1,0,0,party wiped
183,12527,1,Normal,27,2,2,2,0,27,15,0,0,10,0,1,1,3,0,0,3,0,0,56,12,10,0,1,1,
183,12527,2,Normal,6,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,3,0,0,9,15,1,1,0,0,party wiped
184,12528,1,Normal,35,4,4,3,0,27,0,0,0,15,0,1,1,3,2,0,1,0,0,84,27,15,1,0,0,party wiped
185,12529,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,23,27,5,1,0,0,party wiped
186,12530,1,Normal,16,3,3,2,0,27,0,0,0,10,0,1,1,3,1,0,2,0,0,81,27,17,1,0,0,party wiped
187,12531,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,2,0,1,3,0,0,27,27,5,1,0,0,party wiped
188,12532,1,Normal,14,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,18,27,3,1,0,0,party wiped
189,12533,1,Normal,29,2,2,2,0,27,15,0,0,10,0,1,1,2,0,1,3,0,0,56,12,9,0,1,1,
189,12533,2,Normal,16,1,1,0,0,15,0,0,0,0,0,1,1,0,0,1,3,0,0,0,15,1,1,0,0,party wiped
190,12534,1,Normal,36,4,4,3,0,27,0,0,0,15,0,1,1,3,2,0,1,0,0,84,27,19,1,0,0,party wiped
191,12535,1,Normal,30,3,3,3,0,27,21,0,0,15,0,1,1,3,3,0,0,0,0,84,6,12,0,1,1,
191,12535,2,Normal,1,1,1,0,0,21,0,0,0,0,0,1,1,0,0,0,0,0,0,0,21,2,1,0,0,party wiped
192,12536,1,Normal,21,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,65,27,15,1,0,0,party wiped
193,12537,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,2,0,1,3,0,0,9,27,6,1,0,0,party wiped
194,12538,1,Normal,36,4,4,3,0,27,0,0,0,15,0,1,1,3,3,0,0,0,0,84,27,20,1,0,0,party wiped
195,12539,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,23,27,5,1,0,0,party wiped
196,12540,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,25,27,4,1,0,0,party wiped
197,12541,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,18,27,2,1,0,0,party wiped
198,12542,1,Normal,40,2,2,2,0,27,17,0,0,10,0,1,1,3,2,0,1,0,0,56,10,12,0,1,1,
198,12542,2,Normal,4,1,1,0,0,17,0,0,0,0,0,1,1,0,0,0,1,0,0,0,17,1,1,0,0,party wiped
199,12543,1,Normal,24,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,37,27,7,1,0,0,party wiped
200,12544,1,Normal,12,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,9,27,2,1,0,0,party wiped
201,12545,1,Normal,24,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,3,0,0,56,27,9,1,0,0,party wiped
202,12546,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,37,27,6,1,0,0,party wiped
203,12547,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,23,27,4,1,0,0,party wiped
204,12548,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,3,0,0,3,0,0,27,27,9,1,0,0,party wiped
205,12549,1,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,51,27,8,1,0,0,party wiped
206,12550,1,Normal,27,2,2,2,0,27,27,0,0,10,0,1,1,2,0,1,3,0,0,56,0,6,0,1,1,
206,12550,2,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,1,1,0,2,0,0,9,27,5,1,0,0,party wiped
207,12551,1,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,53,27,11,1,0,0,party wiped
208,12552,1,Normal,28,2,2,2,0,27,15,0,0,10,0,1,1,1,0,2,3,0,0,56,12,8,0,1,1,
208,12552,2,Normal,7,2,2,1,0,15,0,0,0,5,0,1,1,2,0,0,3,0,0,37,15,8,1,0,0,party wiped
209,12553,1,Normal,22,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,28,27,9,1,0,0,party wiped
210,12554,1,Normal,10,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,28,27,5,1,0,0,party wiped
211,12555,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,14,27,3,1,0,0,party wiped
212,12556,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,46,27,11,1,0,0,party wiped
213,12557,1,Normal,38,4,4,3,1,27,3,0,0,15,0,1,1,3,3,0,0,0,0,84,24,19,0,1,1,flee×1
213,12557,2,Normal,29,2,2,0,2,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,flee×2
213,12557,3,Normal,14,3,3,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,party wiped; flee×2
214,12558,1,Normal,30,3,3,3,0,27,27,0,0,15,0,1,1,3,0,0,3,0,0,84,0,14,0,1,1,
214,12558,2,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,0,3,0,0,21,27,4,1,0,0,party wiped
215,12559,1,Normal,10,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,42,27,7,1,0,0,party wiped
216,12560,1,Normal,16,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,37,27,6,1,0,0,party wiped
217,12561,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,18,27,2,1,0,0,party wiped
218,12562,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,14,27,2,1,0,0,party wiped
219,12563,1,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,42,27,6,1,0,0,party wiped
220,12564,1,Normal,24,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,9,27,2,1,0,0,party wiped
221,12565,1,Normal,15,3,3,2,0,27,0,0,0,10,0,1,1,2,0,1,3,0,0,70,27,12,1,0,0,party wiped
222,12566,1,Normal,25,3,3,2,0,27,0,0,0,10,0,1,1,3,1,0,2,0,0,70,27,16,1,0,0,party wiped
223,12567,1,Normal,25,4,4,2,2,27,4,0,0,10,0,1,1,3,3,0,0,0,0,56,23,14,0,1,1,flee×2
223,12567,2,Normal,30,3,3,0,2,4,0,0,0,0,0,1,1,0,0,0,0,0,0,14,4,1,1,0,0,party wiped; flee×2
224,12568,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,14,27,3,1,0,0,party wiped
225,12569,1,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,42,27,6,1,0,0,party wiped
226,12570,1,Normal,18,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,79,27,14,1,0,0,party wiped
227,12571,1,Normal,27,1,1,1,0,27,15,0,0,5,0,1,1,0,0,3,3,0,0,28,12,3,0,1,1,
227,12571,2,Normal,6,1,1,0,0,15,0,0,0,0,0,1,1,1,0,2,3,0,0,0,15,3,1,0,0,party wiped
228,12572,1,Normal,26,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,3,0,0,65,27,11,1,0,0,party wiped
229,12573,1,Normal,13,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,79,27,17,1,0,0,party wiped
230,12574,1,Normal,18,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,27,27,3,1,0,0,party wiped
231,12575,1,Normal,28,3,3,3,0,27,17,0,0,15,0,1,1,3,2,0,1,0,0,84,10,12,0,1,1,
231,12575,2,Normal,10,1,1,0,0,17,0,0,0,0,0,1,1,0,0,0,1,0,0,9,17,1,1,0,0,party wiped
232,12576,1,Normal,25,4,4,3,0,27,0,0,0,15,0,1,1,3,2,0,1,0,0,93,27,18,1,0,0,party wiped
233,12577,1,Normal,24,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,79,27,15,1,0,0,party wiped
234,12578,1,Normal,37,2,2,2,0,27,21,0,0,10,0,1,1,3,3,0,0,0,0,56,6,10,0,1,1,
234,12578,2,Normal,3,1,1,0,0,21,0,0,0,0,0,1,1,0,0,0,0,0,0,23,21,2,1,0,0,party wiped
235,12579,1,Normal,24,3,3,2,0,27,0,0,0,10,0,1,1,3,1,0,2,0,0,77,27,17,1,0,0,party wiped
236,12580,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,0,27,2,1,0,0,party wiped
237,12581,1,Normal,15,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,65,27,22,1,0,0,party wiped
238,12582,1,Normal,39,3,3,3,0,27,19,0,0,15,0,1,1,3,1,0,2,0,0,84,8,12,0,1,1,
238,12582,2,Normal,1,1,1,0,0,19,0,0,0,0,0,1,1,0,1,0,1,0,0,23,19,3,1,0,0,party wiped
239,12583,1,Normal,22,4,4,3,0,27,0,0,0,15,0,1,1,3,3,0,0,0,0,98,27,18,1,0,0,party wiped
240,12584,1,Normal,39,4,4,4,0,27,6,0,0,20,0,1,1,3,3,0,0,0,0,112,21,25,0,1,1,
240,12584,2,Normal,14,3,3,0,2,6,0,0,0,0,0,1,1,0,0,0,0,0,0,14,6,1,1,0,0,party wiped; flee×2
241,12585,1,Normal,32,3,3,3,0,27,3,0,0,15,0,1,1,3,3,0,0,0,0,84,24,13,0,1,1,
241,12585,2,Normal,35,2,2,0,2,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,flee×2
241,12585,3,Normal,29,3,3,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,1,0,0,party wiped; flee×2
242,12586,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,2,0,1,3,0,0,9,27,5,1,0,0,party wiped
243,12587,1,Normal,11,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,56,27,15,1,0,0,party wiped
244,12588,1,Normal,25,3,3,3,0,27,15,0,0,15,0,1,1,3,0,0,3,0,0,84,12,10,0,1,1,
244,12588,2,Normal,26,2,2,2,0,15,21,0,0,10,0,1,1,0,3,0,0,0,0,56,-6,6,0,1,1,
244,12588,3,Normal,18,1,1,0,0,21,0,0,0,0,0,1,1,0,0,0,0,0,0,18,21,3,1,0,0,party wiped
245,12589,1,Normal,15,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,56,27,15,1,0,0,party wiped
246,12590,1,Normal,6,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,37,27,5,1,0,0,party wiped
247,12591,1,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,51,27,6,1,0,0,party wiped
248,12592,1,Normal,26,2,2,2,0,27,21,0,0,10,0,1,1,3,2,0,1,0,0,56,6,14,0,1,1,
248,12592,2,Normal,1,1,1,0,0,21,0,0,0,0,0,1,1,0,0,0,1,0,0,0,21,2,1,0,0,party wiped
249,12593,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,3,3,0,0,0,0,42,27,12,1,0,0,party wiped
250,12594,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,16,27,3,1,0,0,party wiped
251,12595,1,Normal,23,2,2,1,0,27,0,0,0,5,0,1,1,3,3,0,0,0,0,51,27,13,1,0,0,party wiped
252,12596,1,Normal,24,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,79,27,14,1,0,0,party wiped
253,12597,1,Normal,13,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,3,0,0,70,27,9,1,0,0,party wiped
254,12598,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,28,27,5,1,0,0,party wiped
255,12599,1,Normal,26,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,9,27,3,1,0,0,party wiped
256,12600,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,2,0,1,3,0,0,23,27,6,1,0,0,party wiped
257,12601,1,Normal,20,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,16,27,5,1,0,0,party wiped
258,12602,1,Normal,30,1,1,1,0,27,27,0,0,5,0,1,1,1,0,2,3,0,0,28,0,5,0,1,1,
258,12602,2,Normal,19,3,3,2,0,27,0,0,0,10,0,1,1,2,2,0,1,0,0,65,27,14,1,0,0,party wiped
259,12603,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,18,27,3,1,0,0,party wiped
260,12604,1,Normal,30,3,3,3,0,27,12,0,0,15,0,1,1,3,3,0,0,0,0,84,15,13,0,1,1,
260,12604,2,Normal,28,3,3,0,2,12,0,0,0,0,0,1,1,0,0,0,0,0,0,9,12,2,1,0,0,party wiped; flee×2
261,12605,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,18,27,3,1,0,0,party wiped
262,12606,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,14,27,3,1,0,0,party wiped
263,12607,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,9,27,2,1,0,0,party wiped
264,12608,1,Normal,32,3,3,3,0,27,17,0,0,15,0,1,1,3,2,0,1,0,0,84,10,18,0,1,1,
264,12608,2,Normal,13,1,1,0,0,17,0,0,0,0,0,1,1,0,0,0,1,0,0,14,17,2,1,0,0,party wiped
265,12609,1,Normal,40,3,3,3,0,27,27,0,0,15,0,1,1,3,0,0,3,0,0,84,0,12,0,1,1,
265,12609,2,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,0,2,0,1,0,0,42,27,7,1,0,0,party wiped
266,12610,1,Normal,33,5,5,5,0,27,7,0,0,25,0,1,1,3,3,0,0,0,0,140,20,24,0,1,1,
266,12610,2,Normal,38,2,2,0,2,7,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,flee×2
266,12610,3,Normal,19,3,3,0,2,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,1,1,0,0,party wiped; flee×2
267,12611,1,Normal,5,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,37,27,6,1,0,0,party wiped
268,12612,1,Normal,33,2,2,2,0,27,15,0,0,10,0,1,1,3,0,0,3,0,0,56,12,9,0,1,1,
268,12612,2,Normal,34,2,2,1,0,15,0,0,0,5,0,1,1,0,3,0,0,0,0,28,15,6,1,0,0,party wiped
269,12613,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,0,27,2,1,0,0,party wiped
270,12614,1,Normal,12,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,9,27,2,1,0,0,party wiped
271,12615,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,14,27,2,1,0,0,party wiped
272,12616,1,Normal,13,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,23,27,5,1,0,0,party wiped
273,12617,1,Normal,27,1,1,1,0,27,15,0,0,5,0,1,1,2,0,1,3,0,0,28,12,8,0,1,1,
273,12617,2,Normal,8,2,2,1,0,15,0,0,0,5,0,1,1,1,3,0,0,0,0,51,15,9,1,0,0,party wiped
274,12618,1,Normal,18,3,3,2,0,27,0,0,0,10,0,1,1,2,0,1,3,0,0,70,27,8,1,0,0,party wiped
275,12619,1,Normal,28,1,1,1,0,27,15,0,0,5,0,1,1,2,0,1,3,0,0,28,12,6,0,1,1,
275,12619,2,Normal,5,1,1,0,0,15,0,0,0,0,0,1,1,1,2,0,1,0,0,18,15,6,1,0,0,party wiped
276,12620,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,14,27,2,1,0,0,party wiped
277,12621,1,Normal,28,4,4,3,0,27,0,0,0,15,0,1,1,3,3,0,0,0,0,84,27,16,1,0,0,party wiped
278,12622,1,Normal,36,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,65,27,15,1,0,0,party wiped
279,12623,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,9,27,5,1,0,0,party wiped
280,12624,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,0,0,3,3,0,0,28,27,5,1,0,0,party wiped
281,12625,1,Normal,14,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,23,27,3,1,0,0,party wiped
282,12626,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,14,27,4,1,0,0,party wiped
283,12627,1,Normal,16,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,28,27,5,1,0,0,party wiped
284,12628,1,Normal,6,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,55,27,13,1,0,0,party wiped
285,12629,1,Normal,31,5,5,3,2,27,3,0,0,15,0,1,1,3,3,0,0,0,0,84,24,19,0,1,1,flee×2
285,12629,2,Normal,25,3,3,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,9,3,1,1,0,0,party wiped; flee×2
286,12630,1,Normal,36,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,74,27,14,1,0,0,party wiped
287,12631,1,Normal,19,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,27,27,4,1,0,0,party wiped
288,12632,1,Normal,14,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,9,27,2,1,0,0,party wiped
289,12633,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,18,27,4,1,0,0,party wiped
290,12634,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,2,0,1,3,0,0,27,27,7,1,0,0,party wiped
291,12635,1,Normal,34,4,4,4,0,27,17,0,0,20,0,1,1,3,2,0,1,0,0,112,10,14,0,1,1,
291,12635,2,Normal,22,3,3,2,0,17,0,0,0,10,0,1,1,0,1,0,0,0,0,70,17,11,1,0,0,party wiped
292,12636,1,Normal,26,1,1,1,0,27,27,0,0,5,0,1,1,2,0,1,3,0,0,28,0,5,0,1,1,
292,12636,2,Normal,18,2,2,1,0,27,0,0,0,5,0,1,1,1,2,0,1,0,0,42,27,7,1,0,0,party wiped
293,12637,1,Normal,18,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,83,27,14,1,0,0,party wiped
294,12638,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,2,0,1,3,0,0,18,27,6,1,0,0,party wiped
295,12639,1,Normal,35,2,2,2,0,27,23,0,0,10,0,1,1,3,2,0,1,0,0,56,4,13,0,1,1,
295,12639,2,Normal,7,1,1,0,0,23,0,0,0,0,0,1,1,0,0,0,1,0,0,9,23,2,1,0,0,party wiped
296,12640,1,Normal,27,2,2,2,0,27,15,0,0,10,0,1,1,3,0,0,3,0,0,56,12,9,0,1,1,
296,12640,2,Normal,10,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,3,0,0,14,15,1,1,0,0,party wiped
297,12641,1,Normal,20,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,37,27,10,1,0,0,party wiped
298,12642,1,Normal,27,4,4,3,0,27,0,0,0,15,0,1,1,3,3,0,0,0,0,98,27,19,1,0,0,party wiped
299,12643,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,27,27,4,1,0,0,party wiped
300,12644,1,Normal,19,3,3,2,0,27,0,0,0,10,0,1,1,3,1,0,2,0,0,70,27,14,1,0,0,party wiped
301,12645,1,Normal,21,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,70,27,11,1,0,0,party wiped
302,12646,1,Normal,28,4,4,3,0,27,0,0,0,15,0,1,1,3,2,0,1,0,0,102,27,12,1,0,0,party wiped
303,12647,1,Normal,28,3,3,2,0,27,0,0,0,10,0,1,1,3,0,0,3,0,0,70,27,13,1,0,0,party wiped
304,12648,1,Normal,18,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,18,27,3,1,0,0,party wiped
305,12649,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,23,27,2,1,0,0,party wiped
306,12650,1,Normal,31,2,2,2,0,27,17,0,0,10,0,1,1,3,2,0,1,0,0,56,10,11,0,1,1,
306,12650,2,Normal,18,1,1,0,0,17,0,0,0,0,0,1,1,0,0,0,1,0,0,9,17,1,1,0,0,party wiped
307,12651,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,37,27,7,1,0,0,party wiped
308,12652,1,Normal,15,2,2,1,0,27,0,0,0,5,0,1,1,3,3,0,0,0,0,46,27,10,1,0,0,party wiped
309,12653,1,Normal,6,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,51,27,9,1,0,0,party wiped
310,12654,1,Normal,16,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,0,27,2,1,0,0,party wiped
311,12655,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,23,27,2,1,0,0,party wiped
312,12656,1,Normal,26,2,2,1,0,27,0,0,0,5,0,1,1,3,2,0,1,0,0,46,27,12,1,0,0,party wiped
313,12657,1,Normal,16,4,4,3,0,27,0,0,0,15,0,1,1,3,0,0,3,0,0,111,27,12,1,0,0,party wiped
314,12658,1,Normal,17,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,51,27,9,1,0,0,party wiped
315,12659,1,Normal,8,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,9,27,2,1,0,0,party wiped
316,12660,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,0,0,3,3,0,0,9,27,2,1,0,0,party wiped
317,12661,1,Normal,24,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,70,27,13,1,0,0,party wiped
318,12662,1,Normal,7,2,2,1,0,27,0,0,0,5,0,1,1,3,0,0,3,0,0,46,27,8,1,0,0,party wiped
319,12663,1,Normal,28,5,5,3,2,27,6,0,0,15,0,1,1,3,3,0,0,0,0,84,21,16,0,1,1,flee×2
319,12663,2,Normal,25,3,3,0,2,6,0,0,0,0,0,1,1,0,0,0,0,0,0,7,6,2,1,0,0,party wiped; flee×2
320,12664,1,Normal,36,4,4,3,1,27,1,0,0,15,0,1,1,3,3,0,0,0,0,84,26,14,0,1,1,flee×1
320,12664,2,Normal,21,3,3,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,party wiped; flee×2
321,12665,1,Normal,19,2,2,1,0,27,0,0,0,5,0,1,1,1,0,2,3,0,0,44,27,7,1,0,0,party wiped
322,12666,1,Normal,14,3,3,0,2,27,0,0,0,0,0,1,1,3,3,0,0,0,0,0,27,10,1,0,0,party wiped; flee×2
323,12667,1,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,42,27,8,1,0,0,party wiped
324,12668,1,Normal,21,3,3,2,0,27,0,0,0,10,0,1,1,2,0,1,3,0,0,79,27,12,1,0,0,party wiped
325,12669,1,Normal,23,2,2,1,0,27,0,0,0,5,0,1,1,3,1,0,2,0,0,51,27,11,1,0,0,party wiped
326,12670,1,Normal,32,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,65,27,16,1,0,0,party wiped
327,12671,1,Normal,14,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,56,27,18,1,0,0,party wiped
328,12672,1,Normal,17,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,65,27,13,1,0,0,party wiped
329,12673,1,Normal,15,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,72,27,19,1,0,0,party wiped
330,12674,1,Normal,40,1,1,1,0,27,15,0,0,5,0,1,1,1,0,2,3,0,0,28,12,5,0,1,1,
330,12674,2,Normal,29,1,1,1,0,15,15,0,0,5,0,1,1,1,0,1,3,0,0,28,0,5,0,1,1,
330,12674,3,Normal,37,3,3,2,0,15,0,0,0,10,0,1,1,1,3,0,0,0,0,56,15,12,1,0,0,party wiped
331,12675,1,Normal,20,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,79,27,14,1,0,0,party wiped
332,12676,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,1,0,2,3,0,0,9,27,4,1,0,0,party wiped
333,12677,1,Normal,24,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,37,27,6,1,0,0,party wiped
334,12678,1,Normal,23,2,2,1,0,27,0,0,0,5,0,1,1,2,0,1,3,0,0,46,27,5,1,0,0,party wiped
335,12679,1,Normal,11,3,3,2,0,27,0,0,0,10,0,1,1,3,2,0,1,0,0,74,27,17,1,0,0,party wiped
336,12680,1,Normal,21,3,3,2,0,27,0,0,0,10,0,1,1,3,3,0,0,0,0,79,27,15,1,0,0,party wiped
337,12681,1,Normal,34,2,2,2,0,27,27,0,0,10,0,1,1,2,0,1,3,0,0,56,0,7,0,1,1,
337,12681,2,Normal,9,1,1,0,0,27,0,0,0,0,0,1,1,1,0,0,3,0,0,7,27,6,1,0,0,party wiped
338,12682,1,Normal,26,1,1,1,0,27,27,0,0,5,0,1,1,1,0,2,3,0,0,28,0,4,0,1,1,
338,12682,2,Normal,16,2,2,1,0,27,0,0,0,5,0,1,1,2,2,0,1,0,0,55,27,12,1,0,0,party wiped
