run_id,seed,floor,floor_type,steps_moved,encounters,battles,battles_won,battles_fled,hp_before,hp_after,mp_before,mp_after,xp_gained,gold_gained,level_before,level_after,potion_use_count,dawn_chalice_use_count,potion_remain_after,chalice_remain_after,skill_use_count,recovery_skill_use_count,total_damage_dealt,total_damage_taken,total_battle_turns,death_flag,clear_flag,next_floor_flag,notes
164,12508,2,Normal,14,2,2,1,0,27,0,0,0,5,0,1,1,5,0,0,3,0,0,37,27,16,1,0,0,party wiped
165,12509,1,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,1,0,4,3,0,0,46,27,6,1,0,0,party wiped
166,12510,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,0,27,2,1,0,0,party wiped
167,12511,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
168,12512,1,Normal,29,5,5,5,0,27,24,0,0,25,0,1,1,5,3,0,0,0,0,140,3,23,0,1,1,
168,12512,2,Normal,16,2,2,1,0,24,0,0,0,5,0,1,1,0,0,0,0,0,0,37,24,4,1,0,0,party wiped
169,12513,1,Normal,28,3,3,2,0,27,0,0,0,10,0,1,1,3,0,2,3,0,0,65,27,13,1,0,0,party wiped
170,12514,1,Normal,4,1,1,0,0,27,0,0,0,0,0,1,1,4,0,1,3,0,0,27,27,7,1,0,0,party wiped
171,12515,1,Normal,13,2,2,1,0,27,0,0,0,5,0,1,1,3,0,2,3,0,0,53,27,9,1,0,0,party wiped
172,12516,1,Normal,31,4,4,4,0,27,19,0,0,20,0,1,1,5,1,0,2,0,0,112,8,19,0,1,1,
172,12516,2,Normal,20,4,4,1,2,19,0,0,0,5,0,1,1,0,2,0,0,0,0,28,19,7,1,0,0,party wiped; flee×2
173,12517,1,Normal,11,2,2,1,0,27,0,0,0,5,0,1,1,5,0,0,3,0,0,55,27,12,1,0,0,party wiped
174,12518,1,Normal,32,4,4,4,0,27,15,0,0,20,0,1,1,5,0,0,3,0,0,112,12,17,0,1,1,
174,12518,2,Normal,1,1,1,0,0,15,0,0,0,0,0,1,1,0,0,0,3,0,0,9,15,2,1,0,0,party wiped
175,12519,1,Normal,27,3,3,2,0,27,0,0,0,10,0,1,1,5,2,0,1,0,0,74,27,18,1,0,0,party wiped
176,12520,1,Normal,15,2,2,1,0,27,0,0,0,5,0,1,1,1,0,4,3,0,0,42,27,7,1,0,0,party wiped
177,12521,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,3,1,0,0,party wiped
178,12522,1,Normal,8,2,2,1,0,27,0,0,0,5,0,1,1,0,0,5,3,0,0,51,27,5,1,0,0,party wiped
179,12523,1,Normal,21,4,4,3,0,27,0,0,0,15,0,1,1,5,2,0,1,0,0,93,27,18,1,0,0,party wiped
180,12524,1,Normal,34,2,2,2,0,27,27,0,0,10,0,1,1,4,0,1,3,0,0,56,0,10,0,1,1,
180,12524,2,Normal,9,2,2,1,0,27,0,0,0,5,0,1,1,1,2,0,1,0,0,37,27,8,1,0,0,party wiped
181,12525,1,Normal,25,2,2,1,0,27,0,0,0,5,0,1,1,1,0,4,3,0,0,37,27,6,1,0,0,party wiped
182,12526,1,Normal,3,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,23,27,2,1,0,0,party wiped
183,12527,1,Normal,27,2,2,2,0,27,15,0,0,10,0,1,1,3,0,2,3,0,0,56,12,10,0,1,1,
183,12527,2,Normal,6,1,1,0,0,15,0,0,0,0,0,1,1,0,0,2,3,0,0,9,15,1,1,0,0,party wiped
184,12528,1,Normal,35,4,4,3,0,27,0,0,0,15,0,1,1,5,3,0,0,0,0,111,27,19,1,0,0,party wiped
185,12529,1,Normal,1,1,1,0,0,27,0,0,0,0,0,1,1,1,0,4,3,0,0,23,27,5,1,0,0,party wiped
186,12530,1,Normal,36,5,5,5,0,27,1,0,0,25,0,1,1,5,3,0,0,0,0,140,26,26,0,1,1,
186,12530,2,Normal,25,3,3,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,23,1,2,1,0,0,party wiped; flee×2
187,12531,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,2,0,3,3,0,0,27,27,5,1,0,0,party wiped
188,12532,1,Normal,14,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,3,1,0,0,party wiped
189,12533,1,Normal,29,2,2,2,0,27,15,0,0,10,0,1,1,2,0,3,3,0,0,56,12,9,0,1,1,
189,12533,2,Normal,16,1,1,0,0,15,0,0,0,0,0,1,1,0,0,3,3,0,0,0,15,1,1,0,0,party wiped
190,12534,1,Normal,36,4,4,3,0,27,0,0,0,15,0,1,1,5,3,0,0,0,0,107,27,23,1,0,0,party wiped
191,12535,1,Normal,30,3,3,3,0,27,15,0,0,15,0,1,1,5,0,0,3,0,0,84,12,12,0,1,1,
191,12535,2,Normal,1,1,1,0,0,15,0,0,0,0,0,1,1,0,2,0,1,0,0,9,15,4,1,0,0,party wiped
192,12536,1,Normal,38,3,3,3,0,27,14,0,0,15,0,1,1,5,2,0,1,0,0,84,13,17,0,1,1,
192,12536,2,Normal,13,2,2,1,0,14,0,0,0,5,0,1,1,0,1,0,0,0,0,46,14,6,1,0,0,party wiped
193,12537,1,Normal,7,1,1,0,0,27,0,0,0,0,0,1,1,2,0,3,3,0,0,9,27,6,1,0,0,party wiped
194,12538,1,Normal,36,4,4,3,0,27,0,0,0,15,0,1,1,5,2,0,1,0,0,93,27,23,1,0,0,party wiped
195,12539,1,Normal,6,1,1,0,0,27,0,0,0,0,0,1,1,1,0,4,3,0,0,23,27,5,1,0,0,party wiped
196,12540,1,Normal,2,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,25,27,4,1,0,0,party wiped
197,12541,1,Normal,5,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,18,27,2,1,0,0,party wiped
198,12542,1,Normal,40,2,2,2,0,27,27,0,0,10,0,1,1,5,0,0,3,0,0,56,0,12,0,1,1,
198,12542,2,Normal,25,3,3,2,0,27,0,0,0,10,0,1,1,0,3,0,0,0,0,65,27,12,1,0,0,party wiped
199,12543,1,Normal,24,2,2,1,0,27,0,0,0,5,0,1,1,2,0,3,3,0,0,37,27,7,1,0,0,party wiped
200,12544,1,Normal,12,1,1,0,0,27,0,0,0,0,0,1,1,0,0,5,3,0,0,9,27,2,1,0,0,party wiped
